Date,Wochentag,avg_index_miv,avg_index_miv_w,avg_index_velo,avg_index_velo_w,avg_index_fuss,avg_index_fuss_w,avg_index_oev,avg_index_oev_w,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,Lufttemperatur,Niederschlagsdauer,avg_7day_index_miv,avg_7day_index_velo,avg_7day_index_fuss,avg_7day_index_oev,avg_7day_index_retail,avg_7day_index_grocery,avg_7day_index_parks,avg_7day_index_transit,avg_7day_index_work,avg_7day_index_residential,avg_7day_temp,avg_7day_rain
2020-08-17,Montag,1.01436492041788,1.00322022298164,2.44402564173815,2.26743839901411,1.32723241192913,0.939482543713524,0.719182464468347,0.719253444605458,0.88,1.01,,0.77,0.73,1.07,20.6,343.5,0.996733710965708,2.30702599740312,0.919826786410494,0.712013596350499,0.844285714285714,0.991428571428571,,0.767142857142857,0.747142857142857,1.04571428571429,23.7428571428571,75.3571428571429
2020-08-18,Dienstag,1.00545429434647,0.994124947990292,2.83464860453612,2.50908339387465,2.20367756289053,1.04429000138878,0.727831720253919,0.727912203654419,0.86,0.99,,0.78,0.72,1.06,20.8,62.3,1.00141424716926,2.3159580265387,0.930723101485829,0.730553367512813,0.847142857142857,0.994285714285714,,0.774285714285714,0.755714285714286,1.04571428571429,23,80.8285714285714
2020-08-19,Mittwoch,1.06604374199217,1.05200970402124,2.84422587067894,2.58819518906174,1.89252230150264,1.0535846428416,0.784343603306906,0.784543662110998,0.83,0.99,,0.77,0.72,1.05,22,0,1.00632804158738,2.39698982421899,0.96431988480683,0.750111090162287,0.844285714285714,0.995714285714286,,0.782857142857143,0.767142857142857,1.04285714285714,22.3857142857143,78.9285714285714
2020-08-20,Donnerstag,1.04457593905804,1.02967996728769,2.87970008314213,2.59749741330226,1.96330496464374,0.977787229599029,0.783113939728191,0.783449625517828,0.8,1,,0.79,0.71,1.04,26.1,2.2,1.01012474343915,2.48449672238399,0.988843555306647,0.766303164719156,0.835714285714286,0.997142857142857,,0.791428571428572,0.777142857142857,1.03857142857143,22.7428571428571,69.8428571428572
2020-08-21,Freitag,1.03406863538245,1.01955080734554,1.82259261151266,1.78359774964202,0.867491804345252,0.824505070818323,0.786784701416431,0.785936165255883,0.82,0.95,,0.79,0.89,1.02,27.2,0,1.01200531008649,2.34262311191166,0.95942709250998,0.763341170568654,0.837142857142857,0.997142857142857,,0.782857142857143,0.774285714285714,1.04428571428571,23.4571428571429,66.7142857142857
2020-08-22,Samstag,1.04403619908111,1.02708467759997,2.80807548038146,2.59592597181075,1.01646757583448,0.992373737962605,0.787469621749468,0.787003935809096,0.87,,,0.82,0.94,1,21.8,196,1.01313618164106,2.26424629435121,0.947736314009207,0.757795507086793,0.847142857142857,,,0.782857142857143,0.771428571428571,1.04571428571429,23.2428571428571,94.7142857142857
2020-08-23,Sonntag,1.02420626855858,1.00785822003782,2.48659711753649,2.27477666538438,1.3251722729086,0.991128914113484,0.721548300904933,0.721601323259869,0.87,0.99,,0.77,0.71,1.06,20.8,0,1.01907550675203,2.37378782601284,0.974736020062477,0.758610621689742,0.847142857142857,,,0.784285714285714,0.774285714285714,1.04285714285714,22.7571428571429,86.2857142857143
2020-08-24,Montag,1.01405797726259,1.00126742061825,2.6403782577206,2.39822608909472,1.52739373272681,1.02921652743283,0.735026405114728,0.73511349851076,0.92,1.05,,0.8,0.73,1.05,20,0,1.01879653498583,2.39247178173865,0.987555160593807,0.760874041782082,0.852857142857143,,,0.788571428571429,0.774285714285714,1.04,22.6714285714286,37.2142857142857
2020-08-25,Dienstag,1.01861591193484,1.00419924504675,2.81047667830447,2.45296838192329,1.66609813206527,1.11154630379211,0.735752211358489,0.735811617781205,0.9,1.03,,0.8,0.73,1.05,20.6,0,1.02023572027961,2.38445535145988,0.997163203794283,0.762005540511306,0.858571428571429,,,0.791428571428572,0.775714285714286,1.03857142857143,22.6428571428571,28.3142857142857
2020-08-26,Mittwoch,1.07785419127056,1.06181760962091,2.67809687496024,2.40876990917031,1.46691790813214,1.04965456343161,0.793967850044994,0.794244856345974,0.86,0.98,,0.78,0.72,1.05,23.9,0,1.02163684965099,2.35882316861825,0.99660176387857,0.763380432902462,0.862857142857143,,,0.792857142857143,0.775714285714286,1.03857142857143,22.9142857142857,28.3142857142857
2020-08-27,Donnerstag,1.05312959779681,1.03558630797434,1.69441847348014,1.55941881202185,0.796155992075724,0.698083766798846,0.798877921808257,0.798963886932904,0.81,0.99,,0.77,0.71,1.07,20.5,0,1.02248061260623,2.21052622557819,0.956644126335686,0.765632430342471,0.864285714285714,,,0.79,0.775714285714286,1.04285714285714,22.1142857142857,28
2020-08-28,Freitag,1.04661219556238,1.02669876737265,0.968944427100217,0.95429184860546,0.584963057056062,0.647964244658402,0.83377039259527,0.833322978954726,0.82,0.94,,0.77,0.86,1.03,19.4,462.3,1.02350174975296,2.09205395400154,0.93142400831284,0.772344671939448,0.864285714285714,,,0.787142857142857,0.771428571428571,1.04428571428571,21,94.0428571428571
2020-08-29,Samstag,1.05829892611065,1.03151671071067,0.468489782643614,0.503073346711469,0.371237599568776,0.435867314259782,0.692135298253551,0.692104699288397,0.66,0.76,0.44,0.64,0.82,1.05,15.1,466.2,1.0241348973402,1.79307500755878,0.851923090641009,0.758725482868603,0.834285714285714,0.962857142857143,,0.761428571428572,0.754285714285714,1.05142857142857,20.0428571428571,132.642857142857
2020-08-30,Sonntag,0.931861811670609,0.915632986625164,1.89040624475784,1.75884986321951,1.08351333208534,0.902625362659508,0.751014068282538,0.751052796280567,0.87,0.98,,0.77,0.71,1.07,12.9,849.5,1.01095986399553,1.71937117867809,0.839279726147584,0.762934878208261,0.834285714285714,0.961428571428571,,0.761428571428572,0.754285714285714,1.05285714285714,18.9142857142857,254
2020-08-31,Montag,1.03397275115129,1.01799104634973,2.10021867095343,1.9468617327578,1.22679231888756,0.90330021085004,0.738086064667569,0.738172223192497,0.89,1,,0.79,0.74,1.06,15.1,12.1,1.01334895338575,1.65489055634424,0.821291680921471,0.763371972430095,0.83,0.954285714285714,,0.76,0.755714285714286,1.05428571428571,18.2142857142857,255.728571428571
